NAME	SCORE	TMHMM	TMBB	PROSITE	CDD
NP_015203.1 TFIIH/NER complex subunit TFB2	0%	0:No	No		Tfb2 superfamily:0.0:[]:[]
NP_015204.1 Mei5p	0%	0:No	No		Mei5:8.85633e-43:[]:[]
NP_015205.1 beclin 1	0%	0:No	No		APG6:2.06831e-69:[]:[]; APG6_N:5.32963e-29:[]:[]
NP_015206.1 putative DEAD-box ATP-dependent RNA helicase DBP1	7%	0:No	No	PS51195:10.657:['transport']:['enzyme']; PS51192:30.289:[]:['enzyme']; PS51194:24.775:[]:['enzyme']	SrmB:1.2691e-160:[]:[]
NP_015207.1 mitochondrial 37S ribosomal protein MRP51	0%	0:No	No		Mit_ribos_Mrp51:1.15043e-81:[]:[]
NP_015208.1 isopentenyl-diphosphate delta-isomerase IDI1	55%	0:No	No	PS51462:19.634:[]:[]	Idi:3.49599e-95:['transport']:[]
NP_015209.1 histone deacetylase	31%	0:No	No		HDAC_Hos3:0.0:[]:['enzyme']
NP_015210.1 GTPase-activating protein BEM3	0%	0:No	No	PS50003:13.642:[]:[]; PS50238:30.455:[]:[]	RhoGAP superfamily:6.54801e-96:[]:[]; PH_Bem3:2.4916e-54:[]:[]; PX:8.97096e-15:[]:[]
NP_015212.1 glyoxylate reductase	31%	0:No	No		Mand_dh_like:9.87512e-102:[]:['enzyme']
NP_015213.1 Pex25p	20%	0:No	Yes		
NP_015214.1 arginase	32%	0:No	Yes	PS51409:58.852:[]:['enzyme']	rocF_arginase:4.30448e-157:[]:[]
NP_015215.1 glycerophosphocholine phosphodiesterase	7%	0:No	No	PS51382:27.573:[]:['sensor']; PS50297:25.939:[]:[]; PS50088:8.736:[]:[]; PS50088:10.606:[]:[]; PS51704:67.662:[]:[]; PS50007:8.978:[]:['enzyme']	GDPD_YPL110cp_fungi:4.60656e-174:[]:[]; COG5408:9.98432e-95:[]:[]; Ank_2:1.86588e-13:[]:[]; ANKYR:3.61417e-12:[]:[]
NP_015216.3 Mco76p	55%	0:No	No		ADCK2-like:3.93956e-136:['transport']:[]
NP_015217.1 uncharacterized protein YPL108W	0%	0:No	No		
NP_015218.1 Dpc25p	0%	0:No	No		Oxidored-like:4.39417e-27:[]:[]
NP_015219.1 adenyl-nucleotide exchange factor SSE1	0%	0:No	No		HSP70 superfamily:0.0:[]:[]
NP_015220.1 Syh1p	0%	0:No	No	PS50829:16.081:[]:[]	GYF:2.23457e-23:[]:[]
NP_015221.1 aspartate--tRNA ligase MSD1	39%	0:No	No	PS50862:16.846:[]:['transfer', 'enzyme']	aspS_bact:0.0:[]:['enzyme']
NP_015222.1 N-acetylphosphatidylethanolamine-hydrolyzing phospholipase D	0%	1:Yes	No		metallo-hydrolase-like_MBL-fold superfamily:8.12397e-54:[]:[]
NP_015224.1 Elongator subunit ELP4	0%	0:No	No		PAXNEB:3.03923e-115:[]:[]
NP_015225.1 Atg21p	0%	0:No	No		WD40:0.00192419:[]:[]
NP_015226.1 Ina17p	0%	1:Yes	No		
NP_015227.1 Mgr2p	0%	2:Yes	No		Romo1:6.39292e-29:[]:[]
NP_015228.1 tyrosine--tRNA ligase MSY1	0%	0:No	No		tyrS:9.06381e-152:[]:[]
NP_015229.1 peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase	0%	0:No	No		TGc:6.01447e-13:[]:[]; sm_acid_XPC-like superfamily:0.00015318:[]:[]
NP_015230.1 medium-chain fatty acid ethyl ester synthase/esterase	0%	0:No	No		YheT:3.86593e-153:[]:[]
NP_015231.2 Sec63 complex subunit SEC62	0%	2:Yes	No		SEC62:3.0206e-135:[]:[]
NP_015232.1 putative GTPase NOG1	0%	0:No	No	PS51710:49.756:[]:[]	Nog1:4.42234e-174:[]:[]; NOGCT:2.28322e-29:[]:[]
NP_015233.1 Ssu1p	80%	9:Yes	No		TDT_SSU1:2.03237e-124:['pump']:[]
NP_015234.1 glutathione-disulfide reductase GLR1	55%	0:No	No		gluta_reduc_1:0.0:['transport']:[]
NP_015235.1 ribosomal 40S subunit protein S6A	0%	0:No	No		Ribosomal_S6e superfamily:8.67517e-100:[]:[]
NP_015236.1 Rlm1p	0%	0:No	No	PS50066:26.829:[]:[]	ARG80:2.89472e-50:[]:[]; MADS_MEF2_like:1.72893e-34:[]:[]
NP_015237.1 aldo-keto reductase superfamily protein	0%	0:No	No		AKR_EcYajO-like:6.62873e-175:[]:[]
NP_015238.1 alkaline dihydroceramidase	20%	6:Yes	No		Ceramidase:1.20032e-105:[]:[]
NP_015239.1 Elongator subunit ELP3	36%	0:No	No	PS51918:12.958:[]:[]; PS51186:10.856:[]:['transfer']	ELP3:0.0:[]:['enzyme']
NP_015240.1 Sec16p	55%	0:No	No		Sec16_C:2.01122e-104:['transport']:[]; Sec16_N:2.60342e-49:[]:[]; Sec16:5.80609e-11:[]:[]; PHA03247 superfamily:2.06084e-05:[]:[]
NP_015241.1 Bro1p	75%	0:No	No	PS51180:78.557:['transport']:[]	BRO1_ScBro1_like:8.91763e-166:['transport']:[]; V_ScBro1_like:9.85757e-134:['transport']:[]
NP_015242.1 tRNA splicing endonuclease subunit SEN54	0%	0:No	No		tRNA_int_end_N2:1.41931e-20:[]:[]
NP_015243.1 DNA-binding ATPase	7%	0:No	No	PS51192:21.556:[]:['enzyme']; PS51194:17.341:[]:['enzyme']	DUF3535:3.12741e-176:[]:[]; DEXHc_Mot1:4.06491e-144:[]:[]; HepA:1.85611e-117:[]:[]
NP_015244.1 ribosomal 40S subunit protein S9A	24%	0:No	Yes	PS50889:9.345:[]:['enzyme']	PTZ00155:1.6698e-105:[]:[]
NP_015246.1 ribosomal 60S subunit protein L21B	0%	0:No	No		PTZ00189:1.43918e-74:[]:[]
NP_015247.1 F1F0 ATP synthase subunit 4	80%	0:No	Yes		Mt_ATP-synt_B:5.88791e-64:['transport']:[]
NP_015248.1 uncharacterized protein YPL077C	0%	0:No	No		DUF5315:7.2288e-30:[]:[]
NP_015249.1 phosphatidylinositol N-acetylglucosaminyltransferase	58%	5:Yes	No		GPI2:3.6371e-59:[]:['transfer']
NP_015250.1 transcription regulator GCR1	0%	0:No	No		GCR1_C:5.84041e-20:[]:[]; PHA03307 superfamily:0.00012949:[]:[]
NP_015251.1 putative AAA family ATPase YTA6	0%	0:No	No		SpoVK:1.11823e-95:[]:[]
NP_015253.1 putative ubiquitin-specific protease UBP16	0%	1:Yes	No	PS50235:28.115:[]:[]	Peptidase_C19F:2.48902e-78:[]:[]
NP_015254.1 uncharacterized protein YPL071C	0%	0:No	No		
NP_015255.1 guanine nucleotide exchange factor MUK1	15%	0:No	No	PS51205:24.718:['transport']:[]	VPS9 superfamily:1.28178e-39:[]:[]
NP_015256.1 farnesyltranstransferase	0%	0:No	No		polyprenyl_synt:1.14461e-76:[]:[]
NP_015257.1 uncharacterized protein YPL068C	0%	0:No	No		
NP_015258.1 Htc1p	0%	0:No	No		DUF3605:2.24897e-54:[]:[]
NP_015259.1 Rgl1p	0%	0:No	No		
NP_015260.1 ESCRT-I subunit protein VPS28	15%	0:No	No	PS51313:32.223:['transport']:[]; PS51310:43.097:['transport']:[]	VPS28:2.56615e-92:[]:[]
NP_015261.1 putative peptidylprolyl isomerase CWC27	31%	0:No	No		cyclophilin superfamily:2.02386e-26:[]:['enzyme']
NP_015262.1 protein translocase subunit TIM50	0%	0:No	No	PS50969:38.716:[]:[]	FCP1:6.24238e-102:[]:[]
NP_015264.1 aldehyde dehydrogenase (NADP(+)) ALD6	31%	0:No	No		ALDH_F1-2_Ald2-like:0.0:[]:['enzyme', 'transferase']
NP_015265.1 Mfm1p	55%	2:Yes	No		Mrs2_Mfm1p-like:6.9257e-105:['transport', 'uptake']:[]
NP_015266.1 monothiol glutaredoxin GRX5	7%	0:No	No	PS51354:25.194:['carrier']:['enzyme']	GrxD:3.04441e-57:[]:[]
NP_015267.1 ATP-binding cassette multidrug transporter PDR12	86%	10:Yes	No	PS50893:12.112:['transport', 'channel', 'import', 'export', 'exporter', 'uptake']:[]; PS50893:13.799:['transport', 'channel', 'import', 'export', 'exporter', 'uptake']:[]	3a01205 superfamily:0.0:['transport']:[]
NP_015268.1 mannosylinositol phosphorylceramide synthase catalytic subunit SUR1	46%	3:Yes	No		OCH1:4.65864e-118:[]:['enzyme']
NP_015269.1 Lcl1p	0%	0:No	No		
NP_015270.1 Lge1p	0%	0:No	No		Lge1:1.28632e-19:[]:[]
NP_015271.1 Lee1p	9%	0:No	No	PS50103:15.807:['export']:[]; PS50103:14.145:['export']:[]	YTH1:2.04714e-61:[]:[]
NP_015272.1 putative mannosyltransferase	55%	0:No	No		KTR1:0.0:['transport']:[]
NP_015273.2 Oaz1p	0%	0:No	No		
NP_015274.1 Arf family GTPase ARL3	75%	0:No	No	PS51417:22.999:['transport', 'import', 'export']:[]	Arfrp1:4.61435e-95:['transport']:[]
NP_015275.1 mannosyltransferase complex subunit MNN9	0%	1:Yes	No		Anp1:8.58154e-165:[]:[]
NP_015276.1 Dig1p	0%	0:No	No		
NP_015277.1 translation elongation factor EF1B gamma	43%	0:No	No	PS50404:9.565:[]:[]; PS50405:21.476:[]:[]; PS50040:82.654:[]:[]	EF1G:1.28961e-67:[]:[]; GST_C_EF1Bgamma_like:7.6293e-49:[]:['transfer']; GST_N_EF1Bgamma:2.59231e-20:[]:[]
NP_015278.1 SAGA histone acetyltransferase complex subunit SGF11	0%	0:No	No		Sgf11_N:3.91864e-19:[]:[]; Sgf11:1.22707e-15:[]:[]
NP_015279.1 elongin C	20%	0:No	Yes		BTB_POZ_EloC:8.81574e-39:[]:[]
NP_015280.1 tethering complex subunit VPS16	55%	0:No	No		Vps16_N:0.0:['transport']:[]; Vps16_C:6.40842e-167:['transport']:[]
NP_015282.1 mRNA-binding ribosome biosynthesis protein NOP4	0%	0:No	No	PS50102:18.035:[]:[]; PS50102:13.225:[]:[]; PS50102:13.277:[]:[]; PS50102:10.156:[]:[]	RRM4_Nop4p:1.66534e-74:[]:[]; RRM2_Nop4p:1.09137e-44:[]:[]; RRM3_Nop4p:6.18066e-42:[]:[]; RRM1_Nop4p:1.36955e-37:[]:[]
NP_015283.1 cyclin-dependent serine/threonine protein kinase SSN3	55%	0:No	No	PS50011:37.319:[]:['enzyme']	STKc_CDK8_like:1.76665e-180:[]:['transfer']
NP_015284.1 Mrx11p	0%	2:Yes	No		FLILHELTA superfamily:1.59513e-12:[]:[]
NP_015285.1 isoleucine--tRNA ligase ISM1	0%	0:No	No		ileS:0.0:[]:[]
NP_015286.1 uncharacterized protein YPL039W	0%	0:No	No		
NP_015287.1 Met31p	0%	0:No	No	PS50157:12.321:[]:[]; PS50157:10.512:[]:[]	COG5048:9.05385e-07:[]:[]
NP_015288.1 Egd1p	0%	0:No	No	PS51151:12.2:[]:[]	NAC_BTF3:1.3198e-44:[]:[]
NP_015289.1 H(+)-exporting P2-type ATPase PMA2	85%	10:Yes	Yes		P-type_ATPase_H:0.0:['transport', 'uptake']:[]
NP_015291.1 uncharacterized protein YPL034W	0%	0:No	No		
NP_015292.1 Srl4p	0%	0:No	No		NADB_Rossmann superfamily:3.98583e-08:[]:[]
NP_015293.1 Svl3p	0%	0:No	No		
NP_015294.1 cyclin-dependent serine/threonine-protein kinase PHO85	55%	0:No	No	PS50011:48.824:[]:['enzyme']	PKc_like superfamily:0.0:[]:['transfer']
NP_015295.1 tRNA (uracil) methyltransferase	0%	0:No	No		AdoMet_MTase superfamily:9.94437e-47:[]:[]
NP_015296.1 ATP-dependent RNA helicase SUV3	35%	0:No	No	PS51192:8.912:[]:['enzyme']; PS51194:13.512:[]:['enzyme']	DEXQc_Suv3:1.91712e-81:[]:['enzyme']; SF2_C_suv3:5.70574e-61:[]:[]; SUV3_C:2.17905e-16:[]:[]
NP_015297.1 acetyl-CoA C-acetyltransferase	20%	0:No	Yes		PLN02644 superfamily:0.0:[]:[]
NP_015298.1 Sma1p	0%	0:No	No		
NP_015299.1 putative serine/threonine protein kinase SKS1	55%	0:No	No	PS50011:34.69:[]:['enzyme']	PKc_like superfamily:4.15578e-95:[]:['transfer']
NP_015301.1 Rmi1p	0%	0:No	No		RMI1_N superfamily:0.000462829:[]:[]
NP_015302.1 methylenetetrahydrofolate reductase (NAD(P)H) MET12	31%	0:No	No		MTHFR superfamily:6.53068e-175:[]:['enzyme']
NP_015303.1 ssDNA endodeoxyribonuclease RAD1	0%	0:No	No		rad1 superfamily:0.0:[]:[]
NP_015304.1 Ecm23p	0%	0:No	No	PS50114:9.565:[]:[]	ZnF_GATA:1.09554e-14:[]:[]
NP_015305.1 SUMO protease ULP1	0%	0:No	No	PS50600:27.611:[]:[]	ULP1:0.0:[]:[]
NP_015306.1 vacuolar transporter chaperone	71%	1:Yes	No	PS51382:22.482:[]:['sensor']	COG5036 superfamily:0.0:['transport']:[]; VTC1:6.93953e-63:[]:[]
NP_015307.1 Ctf19p	0%	0:No	No		
NP_015308.1 Irc15p	31%	0:No	No		Lpd:8.82846e-144:[]:['enzyme']
NP_015309.1 Swi1p	0%	0:No	No	PS51011:24.942:[]:[]	ARID_Swi1p-like:1.52571e-33:[]:[]
NP_015310.1 histone deacetylase HST2	0%	0:No	No	PS50305:47.387:[]:[]	SIRT1:6.15032e-138:[]:[]
NP_015311.1 Cip1p	0%	0:No	No		
NP_015312.1 mitochondrial 37S ribosomal protein MRPS16	0%	0:No	No		S16:1.1454e-35:[]:[]
NP_015313.1 mRNA-binding protein RRP12	0%	0:No	No		NUC173:1.79165e-81:[]:[]
NP_015314.1 Taf3p	0%	0:No	No		BTP:2.17595e-19:[]:[]
NP_015315.1 coatomer subunit zeta	0%	0:No	No		RET3:4.07211e-108:[]:[]
NP_015316.1 Rqc2p	0%	0:No	No		YloA:2.53575e-87:[]:[]; DUF3441:5.3928e-43:[]:[]
NP_015317.1 DNA helicase	7%	0:No	No	PS51193:37.059:[]:['enzyme']	rad3:0.0:[]:[]; DEAD-like_helicase_N superfamily:1.40796e-06:[]:[]; PRK08074 superfamily:0.00725889:[]:[]
NP_015318.1 transcription factor TFIIIC subunit TFC8	0%	0:No	No		zf-TFIIIC superfamily:4.06384e-11:[]:[]
NP_015319.1 sphingolipid transporter	80%	12:Yes	No	PS50156:41.101:[]:[]	2A060601 superfamily:0.0:['transport']:[]
NP_015320.1 Aep3p	0%	0:No	No		
NP_015321.1 lipid-binding protein LSP1	0%	0:No	No		Pil1:3.96548e-167:[]:[]
NP_015322.1 Ula1p	0%	0:No	No		E1_enzyme_family superfamily:1.23955e-77:[]:[]
NP_015323.1 ESCRT-II subunit protein SNF8	0%	0:No	No		EAP30:8.03708e-57:[]:[]
NP_015324.1 histone acetyltransferase catalytic subunit HAT1	36%	0:No	No	PS51186:9.634:[]:['transfer']	Hat1_N:1.43259e-54:[]:['transfer', 'transferase']; NAT_SF superfamily:0.00360124:[]:['transfer', 'transferase']
NP_015325.1 citrate (Si)-synthase CIT3	31%	0:No	No		ScCit3_like:0.0:[]:['enzyme']
NP_015326.1 putative 2-methylcitrate dehydratase	0%	0:No	No		prpD:0.0:[]:[]
NP_015328.1 uncharacterized protein YPR003C	89%	10:Yes	No	PS50801:20.413:[]:[]	SUL1:1.71681e-139:['transport', 'permease']:[]
NP_015329.1 Aim45p	68%	0:No	Yes		FixB:1.67727e-113:[]:['transfer']
NP_015330.1 Hal1p	0%	0:No	No		
NP_015331.1 methylisocitrate lyase ICL2	0%	0:No	No		AceA:0.0:[]:[]
NP_015332.1 Rec8p	0%	0:No	No		Rad21_Rec8_N:2.0631e-14:[]:[]
NP_015333.1 Haa1p	0%	0:No	No	PS50073:24.291:[]:[]	Copper-fist:7.4138e-22:[]:[]
NP_015334.1 Sut2p	0%	0:No	No		
NP_015335.1 DNA-directed RNA polymerase I core subunit RPA135	0%	0:No	No		RpoB:0.0:[]:[]
NP_015336.1 uncharacterized protein YPR011C	11%	0:No	No	PS50920:23.993:['transport', 'carrier']:['transfer']; PS50920:19.96:['transport', 'carrier']:['transfer']; PS50920:22.62:['transport', 'carrier']:['transfer']	PTZ00169 superfamily:1.46789e-37:[]:[]
NP_015338.1 Cmr3p	0%	0:No	No	PS50157:12.05:[]:[]; PS50157:11.801:[]:[]	COG5048:3.56948e-15:[]:[]
NP_015340.1 uncharacterized protein YPR015C	0%	0:No	No	PS50157:12.237:[]:[]; PS50157:11.946:[]:[]	COG5048:2.6623e-10:[]:[]
NP_015341.1 translation initiation factor 6	20%	0:No	Yes		PTZ00136:9.05883e-157:[]:[]
NP_015342.1 guanine nucleotide exchange factor DSS4	55%	0:No	No	PS51796:27.063:[]:[]	RabGEF:4.12223e-43:['transport']:[]
NP_015343.1 Rlf2p	0%	0:No	No		CAF1A:1.089e-13:[]:[]
NP_015344.1 MCM DNA helicase complex subunit MCM4	0%	0:No	No	PS50051:96.438:[]:[]	MCM:0.0:[]:[]; MCM_N:8.67314e-16:[]:[]
NP_015345.1 F1F0 ATP synthase subunit g	55%	0:No	No		ATP-synt_G:2.60415e-37:['transport']:[]
NP_015346.1 amino acid transporter AGC1	71%	0:No	No	PS50920:25.216:['transport', 'carrier']:['transfer']; PS50920:20.99:['transport', 'carrier']:['transfer']; PS50920:24.723:['transport', 'carrier']:['transfer']	Mito_carr:4.52482e-31:['carrier']:[]; Mito_carr:8.33702e-28:['carrier']:[]; Mito_carr:1.0306e-20:['carrier']:[]
NP_015347.1 Sdd4p	0%	0:No	No	PS50157:11.385:[]:[]; PS50157:10.346:[]:[]	Fungal_trans:3.70053e-46:[]:[]
NP_015348.1 Eaf3p	0%	0:No	No	PS51640:54.044:[]:[]	MRG:3.93029e-56:[]:[]; CD_CSD superfamily:7.0511e-15:[]:[]
NP_015349.1 i-AAA protease YME1	0%	0:No	No		HflB:0.0:[]:[]
NP_015350.1 TFIIH complex kinase subunit CCL1	0%	0:No	No		ccl1:1.37999e-135:[]:[]
NP_015351.1 alpha,alpha-trehalase ATH1	55%	1:Yes	No		ATH1:0.0:['transport']:[]
NP_015352.1 uncharacterized protein YPR027C	0%	2:Yes	No		
NP_015353.1 Yop1p	0%	2:Yes	No		YOP1:1.53998e-78:[]:[]
NP_015354.1 Apl4p	0%	0:No	No		Adaptin_N:7.71671e-115:[]:[]; Alpha_adaptinC2:2.08726e-16:[]:[]
NP_015355.1 Csr2p	0%	0:No	No		Arrestin_C:9.53211e-08:[]:[]; Arrestin_C superfamily:0.000927297:[]:[]
NP_015356.1 Nto1p	0%	0:No	No	PS50016:9.73:[]:[]; PS51805:38.794:[]:[]	COG5141:0.0:[]:[]
NP_015357.1 Rab GTPase-binding protein SRO7	0%	0:No	No		Lgl_C:0.0:[]:[]
NP_015358.1 histidine--tRNA ligase	0%	0:No	No	PS50862:10.751:[]:['transfer', 'enzyme']	PLN02972 superfamily:5.9903e-165:[]:[]
NP_015359.1 Arp7p	0%	0:No	No		COG5277:5.17858e-126:[]:[]
NP_015360.2 glutamate--ammonia ligase	7%	0:No	No	PS51986:23.134:[]:['enzyme']; PS51987:52.085:[]:['enzyme']	PLN02284 superfamily:0.0:[]:[]
NP_015361.1 H(+)-transporting V1 sector ATPase subunit H	0%	0:No	No		VMA13:0.0:[]:[]
NP_015362.1 flavin-linked sulfhydryl oxidase	7%	1:Yes	No	PS51324:28.036:[]:['transfer', 'enzyme']	ERV1:2.61e-101:[]:[]
NP_015365.1 Tip41p	0%	0:No	No		TIP41:9.25855e-77:[]:[]
NP_015366.1 translation initiation factor eIF5	0%	0:No	No	PS51363:28.811:[]:[]	eIF-5_eIF-2B:7.05392e-50:[]:[]; W2_eIF5:1.69006e-49:[]:[]
NP_015367.1 Puf2p	0%	0:No	No	PS50102:10.241:[]:[]; PS50303:49.591:[]:[]; PS50302:9.131:[]:[]; PS50302:6.587:[]:[]; PS50302:7.194:[]:[]; PS50302:4.838:[]:[]; PS50302:7.311:[]:[]	COG5099:0.0:[]:[]
NP_015368.1 ribosomal 60S subunit protein L43A	0%	0:No	No		PTZ00255:1.12548e-42:[]:[]
NP_015370.1 Thp3p	9%	0:No	No	PS50250:16.939:['export']:[]	CSN8_PSD8_EIF3K superfamily:2.44219e-12:[]:[]
NP_015371.1 Mcm16p	0%	0:No	No		
NP_015372.2 phenylalanine--tRNA ligase	0%	0:No	No	PS50862:13.084:[]:['transfer', 'enzyme']; PS51447:27.1:[]:[]	pheS_mito:0.0:[]:[]
NP_015373.1 NAPDH-dependent diflavin reductase	67%	0:No	No	PS50902:18.565:[]:['transfer']; PS51384:12.136:['transport', 'carrier']:['transfer', 'enzyme']	CysJ:3.00245e-178:['transport']:[]
NP_015374.1 autophagy protein ATG11	0%	0:No	No		ATG11:1.19987e-46:[]:[]; Smc superfamily:7.65009e-05:[]:[]
NP_015376.1 peptide alpha-N-acetyltransferase MAK3	11%	0:No	No	PS51186:23.618:[]:['transfer']	RimI:1.73771e-24:[]:[]
NP_015377.1 high-mobility group nucleosome-binding protein	0%	0:No	No	PS50118:20.619:[]:[]	NHP6B superfamily:2.29146e-28:[]:[]
NP_015379.1 mitogen-activated protein kinase SMK1	55%	0:No	No	PS50011:42.789:[]:['enzyme']	PKc_like superfamily:0.0:[]:['transfer']
NP_015380.1 exocyst subunit SEC8	0%	0:No	No		Sec8_exocyst:9.03729e-62:[]:[]
NP_015381.1 TFIIH/NER complex subunit TFB4	0%	0:No	No		TFB4:4.76821e-152:[]:[]
NP_015382.1 Brr1p	0%	0:No	No		SIP1:6.68035e-15:[]:[]
NP_015383.1 organic acid transporter	71%	0:No	No	PS50920:18.48:['transport', 'carrier']:['transfer']; PS50920:12.473:['transport', 'carrier']:['transfer']; PS50920:16.485:['transport', 'carrier']:['transfer']	Mito_carr:1.99377e-25:['carrier']:[]; Mito_carr:2.38526e-23:['carrier']:[]; Mito_carr:2.41733e-18:['carrier']:[]
NP_015385.1 chorismate mutase ARO7	7%	0:No	No	PS51169:97.149:[]:['enzyme']	CM_pl-yst:3.22066e-146:[]:[]
NP_015386.1 Jid1p	9%	0:No	No	PS50076:14.728:['import']:[]	DnaJ superfamily:2.26076e-06:[]:[]
NP_015387.1 cytosine deaminase	15%	0:No	No	PS51747:22.284:['uptake']:[]	TadA:1.06927e-41:[]:[]
NP_015388.1 uncharacterized protein YPR063C	0%	0:No	No		
NP_015390.1 Rox1p	0%	0:No	No	PS50118:16.372:[]:[]	MATA_HMG-box:1.81382e-30:[]:[]
NP_015391.1 NEDD8-activating protein UBA3	31%	0:No	No	PS51257:5.0:['transport']:[]	Uba3_RUB:1.40829e-176:[]:['transfer', 'enzyme']
NP_015392.1 Isa2p	0%	0:No	No		IscA:1.40717e-33:[]:[]
NP_015393.1 histone deacetylase	0%	0:No	No		HDAC_Hos1:8.54465e-160:[]:[]
NP_015394.1 spermidine synthase	0%	0:No	No	PS51006:101.73:[]:[]	speE:3.70007e-172:[]:[]
NP_015395.1 Med1p	0%	0:No	No		Med1 superfamily:2.76081e-21:[]:[]
NP_015396.1 uncharacterized protein YPR071W	0%	2:Yes	No		DUF4668:7.86324e-70:[]:[]
NP_015397.1 CCR4-NOT core subunit NOT5	0%	0:No	No		COG5665:0.0:[]:[]
NP_015398.1 tyrosine protein phosphatase LTP1	0%	0:No	No		LMWP:5.14603e-72:[]:[]
NP_015399.1 transketolase TKL1	0%	0:No	No		tktlase_bact:0.0:[]:[]
NP_015400.1 Opy2p	20%	1:Yes	Yes		Opy2:1.5532e-15:[]:[]
NP_015403.1 uncharacterized protein YPR078C	0%	0:No	No		
NP_015404.1 Mrl1p	0%	1:Yes	No	PS51914:15.946:[]:[]	CIMR superfamily:0.00431746:[]:[]
NP_015405.1 translation elongation factor EF-1 alpha	0%	0:No	No	PS51722:62.936:[]:[]	PTZ00141:0.0:[]:[]
NP_015406.1 putative glycine--tRNA ligase	35%	0:No	No	PS50862:12.138:[]:['transfer', 'enzyme']	glyS_dimeric:0.0:[]:['enzyme']
NP_015407.1 U4/U6-U5 snRNP complex subunit DIB1	0%	0:No	No		DIM1:2.77289e-85:[]:[]
NP_015408.1 Mdm36p	0%	0:No	No		
NP_015409.1 uncharacterized protein YPR084W	0%	0:No	No		
NP_015410.2 Asa1p	0%	0:No	No		
NP_015411.1 transcription factor TFIIB	0%	0:No	No	PS51134:8.487:[]:[]	SUA7:6.55021e-93:[]:[]
NP_015413.1 RNA-binding signal recognition particle subunit SRP54	0%	0:No	No		SRP54_euk superfamily:0.0:[]:[]; Cytadhesin_P30 superfamily:0.000473637:[]:[]
NP_015414.2 uncharacterized protein YPR089W	0%	0:No	No	PS51126:24.54:[]:[]	Myo5p-like_CBD_DIL_ANK:4.11002e-102:[]:[]; Ank_2 superfamily:0.000607492:[]:[]
NP_015416.1 Nvj2p	11%	1:Yes	No	PS51847:23.711:[]:['transfer']	PH-like superfamily:0.000211275:[]:[]
NP_015418.2 ubiquitin-protein ligase ASR1	32%	0:No	No	PS50089:12.563:[]:['enzyme']	RING-H2:4.99083e-08:['carrier']:['transfer']; PHD:0.00108839:[]:[]
NP_015419.1 U2 snRNP complex subunit RDS3	0%	0:No	No		PHF5:4.69769e-60:[]:[]
NP_015420.1 Arf family guanine nucleotide exchange factor SYT1	0%	0:No	No	PS50190:17.359:[]:[]	COG5307:0.0:[]:[]
NP_015421.1 uncharacterized protein YPR096C	0%	0:No	No		
NP_015422.2 uncharacterized protein YPR097W	1%	0:No	No	PS50195:13.093:['transport']:[]	DUF3818:2.67991e-149:[]:[]; PXB:2.03684e-37:[]:[]; PX_UP2_fungi:5.65375e-20:[]:[]
NP_015423.2 Tmh18p	10%	3:Yes	No		DUF4149:4.2647e-23:[]:[]
NP_015425.1 mitochondrial 54S ribosomal protein MRPL51	0%	0:No	No		L51_S25_CI-B8:6.18022e-23:[]:[]
NP_015426.1 Snt309p	0%	0:No	No		
NP_015427.1 ribosomal 60S subunit protein L11A	0%	0:No	No		PTZ00156:1.78658e-115:[]:[]
NP_015428.1 proteasome core particle subunit beta 5	43%	0:No	No	PS51476:53.717:['channel']:['enzyme']	proteasome_beta_type_5:3.39289e-136:[]:['enzyme']
NP_015429.1 Fhl1p	0%	0:No	No	PS50006:16.05:[]:[]; PS50039:25.512:[]:[]	COG5025 superfamily:5.55526e-151:[]:[]
NP_015430.1 Golgi transport complex subunit COG4	55%	0:No	No		Cog4:1.7712e-116:['transport']:[]
NP_015431.1 putative protein kinase ISR1	55%	0:No	No	PS50011:20.485:[]:['enzyme']	PKc_like superfamily:8.80122e-20:[]:['transfer']
NP_015432.1 cleavage polyadenylation factor RNA-binding subunit YTH1	9%	0:No	No	PS50103:13.591:['export']:[]; PS50103:14.38:['export']:[]; PS50103:13.047:['export']:[]; PS50103:12.239:['export']:[]; PS50103:9.15:['export']:[]	YTH1:5.21245e-71:[]:[]
NP_015433.1 proteasome regulatory particle lid subunit RPN7	15%	0:No	No	PS50005:8.378:['transport', 'channel']:['transferase']; PS50293:8.519:['transport', 'channel']:['transferase']; PS50250:25.136:['export']:[]	RPN7:0.0:[]:[]
NP_015434.1 Gld1p	20%	2:Yes	Yes		DUF1746 superfamily:0.00445026:[]:[]
NP_015435.1 DNA-directed RNA polymerase core subunit RPC40	31%	0:No	No		RNAP_I_II_AC40:1.06338e-175:[]:['enzyme']
NP_015436.1 serine/threonine-protein kinase DBF20	55%	0:No	No	PS50011:41.827:[]:['enzyme']; PS51285:11.178:[]:[]	STKc_Sid2p_like:0.0:[]:['transfer']
